,Onduleur A: energie totale (MWh),Onduleur B: energie totale (MWh),Onduleur C: energie totale (MWh),Onduleur D-A: energie totale (MWh),Onduleur D-B: energie totale (MWh),Onduleur: energie totale (MWh)
2022-09-27 05:00:00+00:00,4.770361,3.330871,5.045915,3.28162,3.31621,19.758999
2022-09-27 05:10:00+00:00,4.770361,3.330871,5.045915,3.28162,3.31621,19.758999
2022-09-27 05:20:00+00:00,4.770361,3.330871,5.045915,3.28162,3.31621,19.758999
2022-09-27 05:30:00+00:00,4.770361,3.330871,5.045915,3.28162,3.31621,19.758999
2022-09-27 05:40:00+00:00,4.770361,3.330871,5.045915,3.28162,3.31621,19.758999
2022-09-27 05:50:00+00:00,4.770361,3.330871,5.045915,3.28162,3.31621,19.758999
2022-09-27 06:00:00+00:00,4.770361,3.330871,5.045915,3.28162,3.31621,19.758999
2022-09-27 06:10:00+00:00,4.770361,3.330871,5.045915,3.28162,3.31621,19.758999
2022-09-27 06:20:00+00:00,4.770361,3.330871,5.045915,3.28162,3.31621,19.758999
2022-09-27 06:30:00+00:00,4.770361,3.330871,5.045915,3.28162,3.31621,19.758999
2022-09-27 06:40:00+00:00,4.770361,3.330871,5.045915,3.28162,3.31621,19.758999
2022-09-27 06:50:00+00:00,4.770361,3.330871,5.045915,3.28162,3.31621,19.758999
2022-09-27 07:00:00+00:00,4.770361,3.330871,5.045915,3.28162,3.31621,19.758999
2022-09-27 07:10:00+00:00,4.770361,3.330871,5.045915,3.28162,3.31621,19.758999
2022-09-27 07:20:00+00:00,4.770361,3.330871,5.045915,3.28162,3.31621,19.758999
2022-09-27 07:30:00+00:00,4.770361,3.330871,5.045915,3.28162,3.31621,19.758999
2022-09-27 07:40:00+00:00,4.770361,3.330871,5.045915,3.28162,3.31621,19.758999
2022-09-27 07:50:00+00:00,4.770414,3.330913,5.04597,3.281664,3.316253,19.758999
2022-09-27 08:00:00+00:00,4.770577,3.331038,5.046136,3.28179,3.31638,19.759998
2022-09-27 08:10:00+00:00,4.770816,3.331221,5.046382,3.281967,3.316561,19.759998
2022-09-27 08:20:00+00:00,4.77112,3.331441,5.046697,3.282184,3.316783,19.759998
2022-09-27 08:30:00+00:00,4.771566,3.331758,5.047162,3.282498,3.317099,19.764002
2022-09-27 08:40:00+00:00,4.771962,3.332036,5.047562,3.282764,3.317387,19.765001
2022-09-27 08:50:00+00:00,4.772348,3.332318,5.047964,3.283035,3.31767,19.766
2022-09-27 09:00:00+00:00,4.773294,3.332956,5.048893,3.283583,3.318291,19.771
2022-09-27 09:10:00+00:00,4.775241,3.334314,5.050939,3.284641,3.319807,19.778
2022-09-27 09:20:00+00:00,4.777203,3.335636,5.052905,3.285729,3.321229,19.786
2022-09-27 09:30:00+00:00,4.778719,3.336727,5.054516,3.28667,3.322393,19.793
2022-09-27 09:40:00+00:00,4.780713,3.338121,5.056536,3.287783,3.323931,19.8
2022-09-27 09:50:00+00:00,4.782033,3.339009,5.057902,3.288625,3.324854,19.805
2022-09-27 10:00:00+00:00,4.782873,3.339615,5.058781,3.289243,3.325459,19.809
2022-09-27 10:10:00+00:00,4.783644,3.340137,5.059551,3.289788,3.32598,19.812
2022-09-27 10:20:00+00:00,4.784604,3.340824,5.060548,3.290505,3.326646,19.815998
2022-09-27 10:30:00+00:00,4.786171,3.341888,5.06212,3.291602,3.327734,19.822998
2022-09-27 10:40:00+00:00,4.78782,3.343043,5.063842,3.292778,3.328876,19.829
2022-09-27 10:50:00+00:00,4.789538,3.344224,5.065563,3.293977,3.330077,19.837
2022-09-27 11:00:00+00:00,4.79127,3.345402,5.067311,3.295172,3.331244,19.843
2022-09-27 11:10:00+00:00,4.794215,3.347411,5.070273,3.297106,3.333227,19.855
2022-09-27 11:20:00+00:00,4.797035,3.34934,5.073081,3.298999,3.33518,19.866
2022-09-27 11:30:00+00:00,4.79902,3.350744,5.075155,3.300427,3.336573,19.875
2022-09-27 11:40:00+00:00,4.800605,3.351836,5.076752,3.301558,3.337668,19.882
2022-09-27 11:50:00+00:00,4.803116,3.353585,5.079356,3.303266,3.339474,19.890999
2022-09-27 12:00:00+00:00,4.806922,3.356114,5.083053,3.305677,3.342108,19.908
2022-09-27 12:10:00+00:00,4.812317,3.359887,5.088633,3.309275,3.346095,19.929
2022-09-27 12:20:00+00:00,4.816671,3.362866,5.093052,3.312323,3.349222,19.947
2022-09-27 12:30:00+00:00,4.819534,3.364847,5.096038,3.314336,3.351315,19.959
2022-09-27 12:40:00+00:00,4.821105,3.365966,5.09767,3.315475,3.352466,19.965
2022-09-27 12:50:00+00:00,4.822488,3.366918,5.099077,3.316456,3.353408,19.971
2022-09-27 13:00:00+00:00,4.827371,3.370004,5.103949,3.319554,3.356529,19.99
2022-09-27 13:10:00+00:00,4.833111,3.373925,5.109774,3.323471,3.360479,20.013
2022-09-27 13:20:00+00:00,4.838636,3.377738,5.115425,3.327265,3.364379,20.036999
2022-09-27 13:30:00+00:00,4.840978,3.379327,5.117737,3.328867,3.365985,20.045
2022-09-27 13:40:00+00:00,4.841844,3.379945,5.118642,3.3295,3.366608,20.049
2022-09-27 13:50:00+00:00,4.842631,3.380493,5.119429,3.330066,3.367143,20.053
2022-09-27 14:00:00+00:00,4.845728,3.382643,5.122598,3.33228,3.369286,20.065002
2022-09-27 14:10:00+00:00,4.848692,3.384661,5.125564,3.33435,3.371335,20.077
2022-09-27 14:20:00+00:00,4.850949,3.386229,5.127902,3.335974,3.372903,20.085999
2022-09-27 14:30:00+00:00,4.852857,3.387539,5.129847,3.337333,3.374227,20.094
2022-09-27 14:40:00+00:00,4.854263,3.388528,5.131286,3.338347,3.375215,20.099998
2022-09-27 14:50:00+00:00,4.855504,3.38939,5.132555,3.338986,3.375839,20.105
2022-09-27 15:00:00+00:00,4.856129,3.389835,5.133196,3.33944,3.376295,20.108002
2022-09-27 15:10:00+00:00,4.856281,3.390002,5.133235,3.33944,3.376295,20.108002
2022-09-27 15:20:00+00:00,4.856688,3.390291,5.133643,3.339713,3.376551,20.11
2022-09-27 15:30:00+00:00,4.85767,3.390956,5.134653,3.340438,3.377208,20.114
2022-09-27 15:40:00+00:00,4.859496,3.392205,5.13645,3.341729,3.378383,20.122
2022-09-27 15:50:00+00:00,4.861909,3.393829,5.13891,3.343447,3.379998,20.130001
2022-09-27 16:00:00+00:00,4.866156,3.396744,5.143207,3.346483,3.382862,20.148
2022-09-27 16:10:00+00:00,4.869892,3.399364,5.147141,3.349361,3.385497,20.163
2022-09-27 16:20:00+00:00,4.87252,3.401154,5.149856,3.351337,3.387282,20.175001
2022-09-27 16:30:00+00:00,4.874574,3.40258,5.151931,3.352893,3.388661,20.183
2022-09-27 16:40:00+00:00,4.876602,3.403973,5.153955,3.354344,3.389972,20.191
2022-09-27 16:50:00+00:00,4.87904,3.405634,5.156362,3.356091,3.391537,20.201
2022-09-27 17:00:00+00:00,4.879948,3.406284,5.15731,3.356799,3.392195,20.206
2022-09-27 17:10:00+00:00,4.88044,3.40664,5.157809,3.35716,3.392547,20.207
2022-09-27 17:20:00+00:00,4.880747,3.406866,5.158128,3.357398,3.392773,20.208
2022-09-27 17:30:00+00:00,4.881297,3.407246,5.158675,3.357814,3.393139,20.210999
2022-09-27 17:40:00+00:00,4.881903,3.407681,5.159302,3.358265,3.393565,20.214
2022-09-27 17:50:00+00:00,4.882464,3.408075,5.159864,3.358684,3.39395,20.216
2022-09-27 18:00:00+00:00,4.882859,3.408364,5.160271,3.358987,3.39423,20.218
2022-09-27 18:10:00+00:00,4.883088,3.40854,5.160504,3.35917,3.394406,20.218
2022-09-27 18:20:00+00:00,4.883281,3.408692,5.160701,3.359325,3.394558,20.219
2022-09-27 18:30:00+00:00,4.883361,3.408758,5.160784,3.359394,3.394626,20.219
2022-09-27 18:40:00+00:00,4.883382,3.408778,5.160805,3.359415,3.394645,20.219
2022-09-27 18:50:00+00:00,4.883393,3.408789,5.160816,3.359426,3.394654,20.219
2022-09-27 19:00:00+00:00,4.883395,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-27 19:10:00+00:00,4.883395,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-27 19:20:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-27 19:30:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-27 19:40:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-27 19:50:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-27 20:00:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-27 20:10:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-27 20:20:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-27 20:30:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-27 20:40:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-27 20:50:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-27 21:00:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-27 21:10:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-27 21:20:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-27 21:30:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-27 21:40:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-27 21:50:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-27 22:00:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-27 22:10:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-27 22:20:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-27 22:30:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-27 22:40:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-27 22:50:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-27 23:00:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-27 23:10:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-27 23:20:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-27 23:30:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-27 23:40:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-27 23:50:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-28 00:00:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-28 00:10:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-28 00:20:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-28 00:30:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-28 00:40:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-28 00:50:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-28 01:00:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-28 01:10:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-28 01:20:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-28 01:30:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-28 01:40:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-28 01:50:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-28 02:00:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-28 02:10:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-28 02:20:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-28 02:30:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-28 02:40:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-28 02:50:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-28 03:00:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-28 03:10:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-28 03:20:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-28 03:30:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-28 03:40:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-28 03:50:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-28 04:00:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-28 04:10:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-28 04:20:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-28 04:30:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-28 04:40:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-28 04:50:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-28 05:00:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-28 05:10:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-28 05:20:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-28 05:30:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-28 05:40:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-28 05:50:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-28 06:00:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-28 06:10:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-28 06:20:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-28 06:30:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-28 06:40:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-28 06:50:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-28 07:00:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-28 07:10:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-28 07:20:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-28 07:30:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-28 07:40:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-28 07:50:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-28 08:00:00+00:00,4.883396,3.40879,5.160818,3.359427,3.394654,20.219
2022-09-28 08:10:00+00:00,4.883396,3.408793,5.160822,3.359434,3.394657,20.219
2022-09-28 08:20:00+00:00,4.883427,3.408818,5.160854,3.35946,3.394675,20.219
2022-09-28 08:30:00+00:00,4.883484,3.408866,5.16091,3.359512,3.39472,20.22
2022-09-28 08:40:00+00:00,4.883551,3.408924,5.160978,3.359574,3.394775,20.22
2022-09-28 08:50:00+00:00,4.883653,3.409012,5.161082,3.359667,3.394858,20.221
2022-09-28 09:00:00+00:00,4.883749,3.409093,5.161178,3.359754,3.394937,20.221
2022-09-28 09:10:00+00:00,4.883829,3.409165,5.161262,3.35983,3.395006,20.222
2022-09-28 09:20:00+00:00,4.883997,3.409297,5.161431,3.359975,3.395132,20.222
2022-09-28 09:30:00+00:00,4.884413,3.409593,5.161851,3.360283,3.395414,20.223
2022-09-28 09:40:00+00:00,4.884798,3.409872,5.162246,3.360574,3.395694,20.226002
2022-09-28 09:50:00+00:00,4.885312,3.410228,5.162769,3.360946,3.396042,20.227001
2022-09-28 10:00:00+00:00,4.885924,3.410658,5.163405,3.3614,3.396476,20.23
2022-09-28 10:10:00+00:00,4.886578,3.411113,5.164061,3.361869,3.396916,20.233
2022-09-28 10:20:00+00:00,4.887822,3.411967,5.165354,3.362766,3.397785,20.239
2022-09-28 10:30:00+00:00,4.889302,3.413012,5.166871,3.363771,3.398856,20.244
2022-09-28 10:40:00+00:00,4.889814,3.413365,5.167389,3.364149,3.399209,20.246
2022-09-28 10:50:00+00:00,4.890529,3.413876,5.16813,3.364677,3.399701,20.248999
2022-09-28 11:00:00+00:00,4.891279,3.414403,5.168883,3.365226,3.400221,20.251
2022-09-28 11:10:00+00:00,4.892121,3.414986,5.16976,3.365828,3.400802,20.256
2022-09-28 11:20:00+00:00,4.893608,3.416016,5.171263,3.366884,3.401827,20.262001
2022-09-28 11:30:00+00:00,4.895381,3.417239,5.173105,3.368171,3.403049,20.268
2022-09-28 11:40:00+00:00,4.897065,3.418409,5.174797,3.369356,3.404217,20.275
2022-09-28 11:50:00+00:00,4.898485,3.419385,5.17625,3.370358,3.405204,20.28
2022-09-28 12:00:00+00:00,4.899447,3.420072,5.177245,3.371077,3.405868,20.285
2022-09-28 12:10:00+00:00,4.900363,3.42071,5.178167,3.371744,3.4065,20.289
2022-09-28 12:20:00+00:00,4.900818,3.421047,5.178642,3.372087,3.406839,20.292
2022-09-28 12:30:00+00:00,4.90125,3.421357,5.179074,3.372413,3.407145,20.292
2022-09-28 12:40:00+00:00,4.901741,3.421712,5.179585,3.372794,3.407495,20.295998
2022-09-28 12:50:00+00:00,4.902678,3.422365,5.180544,3.373474,3.40814,20.299
2022-09-28 13:00:00+00:00,4.90364,3.423031,5.181507,3.37419,3.408795,20.304
2022-09-28 13:10:00+00:00,4.904594,3.4237,5.18249,3.374892,3.409451,20.307
2022-09-28 13:20:00+00:00,4.905689,3.424447,5.183578,3.375681,3.410174,20.311
2022-09-28 13:30:00+00:00,4.90698,3.425355,5.184909,3.376652,3.411061,20.316
2022-09-28 13:40:00+00:00,4.907908,3.426007,5.185839,3.377326,3.41169,20.321001
2022-09-28 13:50:00+00:00,4.908639,3.426526,5.186598,3.377868,3.412201,20.324
2022-09-28 14:00:00+00:00,4.909483,3.427118,5.18744,3.378496,3.412778,20.327
2022-09-28 14:10:00+00:00,4.910628,3.427914,5.188617,3.379355,3.413559,20.333
2022-09-28 14:20:00+00:00,4.912018,3.428875,5.190028,3.380347,3.414479,20.337002
2022-09-28 14:30:00+00:00,4.913503,3.429904,5.191541,3.381446,3.41551,20.344
2022-09-28 14:40:00+00:00,4.915625,3.431362,5.193706,3.382955,3.416926,20.352999
2022-09-28 14:50:00+00:00,4.918234,3.433123,5.196317,3.384832,3.418723,20.364
2022-09-28 15:00:00+00:00,4.922353,3.435881,5.200448,3.387598,3.421429,20.379002
2022-09-28 15:10:00+00:00,4.924158,3.437129,5.20227,3.388905,3.422687,20.387001
2022-09-28 15:20:00+00:00,4.925262,3.437904,5.20342,3.389705,3.423471,20.390999
2022-09-28 15:30:00+00:00,4.926432,3.438704,5.204591,3.390541,3.424263,20.394999
2022-09-28 15:40:00+00:00,4.927865,3.439712,5.206092,3.3916,3.425252,20.401
2022-09-28 15:50:00+00:00,4.929238,3.440669,5.207476,3.392597,3.426224,20.407001
2022-09-28 16:00:00+00:00,4.930057,3.441242,5.208321,3.393193,3.426803,20.411
2022-09-28 16:10:00+00:00,4.931123,3.441976,5.209409,3.393989,3.427551,20.416998
2022-09-28 16:20:00+00:00,4.932557,3.442976,5.210886,3.395019,3.428547,20.422
2022-09-28 16:30:00+00:00,4.933857,3.443884,5.212209,3.395992,3.429438,20.427
2022-09-28 16:40:00+00:00,4.934581,3.444394,5.212956,3.396511,3.429946,20.429
2022-09-28 16:50:00+00:00,4.93481,3.444567,5.213194,3.396688,3.430115,20.43
2022-09-28 17:00:00+00:00,4.93486,3.444608,5.213244,3.396731,3.430157,20.43
2022-09-28 17:10:00+00:00,4.934888,3.444633,5.213273,3.396758,3.430181,20.431
2022-09-28 17:20:00+00:00,4.9349,3.444641,5.213283,3.396767,3.430188,20.431
2022-09-28 17:30:00+00:00,4.934913,3.444644,5.213296,3.396771,3.43019,20.431
2022-09-28 17:40:00+00:00,4.93503,3.444737,5.213414,3.396873,3.430276,20.432
2022-09-28 17:50:00+00:00,4.93541,3.445006,5.213799,3.397155,3.430533,20.433998
2022-09-28 18:00:00+00:00,4.935799,3.445281,5.214195,3.397442,3.4308,20.435
2022-09-28 18:10:00+00:00,4.936239,3.445591,5.214643,3.397769,3.431109,20.437
2022-09-28 18:20:00+00:00,4.936651,3.445886,5.215067,3.398079,3.431391,20.439001
2022-09-28 18:30:00+00:00,4.936889,3.44606,5.215306,3.39826,3.431563,20.44
2022-09-28 18:40:00+00:00,4.937024,3.446164,5.215445,3.39837,3.431663,20.441
2022-09-28 18:50:00+00:00,4.9371,3.446226,5.215521,3.398435,3.431721,20.441
2022-09-28 19:00:00+00:00,4.937194,3.446304,5.215618,3.398518,3.431793,20.441
2022-09-28 19:10:00+00:00,4.937244,3.446346,5.215669,3.398562,3.431833,20.441
2022-09-28 19:20:00+00:00,4.937251,3.446349,5.215676,3.398566,3.431835,20.441
2022-09-28 19:30:00+00:00,4.937253,3.446349,5.215677,3.398566,3.431835,20.441
2022-09-28 19:40:00+00:00,4.937253,3.446349,5.215677,3.398566,3.431835,20.441
2022-09-28 19:50:00+00:00,4.937253,3.446349,5.215677,3.398566,3.431835,20.441
2022-09-28 20:00:00+00:00,4.937253,3.446349,5.215677,3.398566,3.431835,20.441
2022-09-28 20:10:00+00:00,4.937253,3.446349,5.215677,3.398566,3.431835,20.441
2022-09-28 20:20:00+00:00,4.937253,3.446349,5.215677,3.398566,3.431835,20.441
2022-09-28 20:30:00+00:00,4.937253,3.446349,5.215677,3.398566,3.431835,20.441
2022-09-28 20:40:00+00:00,4.937253,3.446349,5.215677,3.398566,3.431835,20.441
2022-09-28 20:50:00+00:00,4.937253,3.446349,5.215677,3.398566,3.431835,20.441
2022-09-28 21:00:00+00:00,4.937253,3.446349,5.215677,3.398566,3.431835,20.441
2022-09-28 21:10:00+00:00,4.937253,3.446349,5.215677,3.398566,3.431835,20.441
2022-09-28 21:20:00+00:00,4.937253,3.446349,5.215677,3.398566,3.431835,20.441
2022-09-28 21:30:00+00:00,4.937253,3.446349,5.215677,3.398566,3.431835,20.441
2022-09-28 21:40:00+00:00,4.937253,3.446349,5.215677,3.398566,3.431835,20.441
2022-09-28 21:50:00+00:00,4.937253,3.446349,5.215677,3.398566,3.431835,20.441
2022-09-28 22:00:00+00:00,4.937253,3.446349,5.215677,3.398566,3.431835,20.441
2022-09-28 22:10:00+00:00,4.937253,3.446349,5.215677,3.398566,3.431835,20.441
2022-09-28 22:20:00+00:00,4.937253,3.446349,5.215677,3.398566,3.431835,20.441
2022-09-28 22:30:00+00:00,4.937253,3.446349,5.215677,3.398566,3.431835,20.441
2022-09-28 22:40:00+00:00,4.937253,3.446349,5.215677,3.398566,3.431835,20.441
2022-09-28 22:50:00+00:00,4.937253,3.446349,5.215677,3.398566,3.431835,20.441
2022-09-28 23:00:00+00:00,4.937253,3.446349,5.215677,3.398566,3.431835,20.441
2022-09-28 23:10:00+00:00,4.937253,3.446349,5.215677,3.398566,3.431835,20.441
2022-09-28 23:20:00+00:00,4.937253,3.446349,5.215677,3.398566,3.431835,20.441
2022-09-28 23:30:00+00:00,4.937253,3.446349,5.215677,3.398566,3.431835,20.441
2022-09-28 23:40:00+00:00,4.937253,3.446349,5.215677,3.398566,3.431835,20.441
2022-09-28 23:50:00+00:00,4.937253,3.446349,5.215677,3.398566,3.431835,20.441
2022-09-29 00:00:00+00:00,4.937253,3.446349,5.215677,3.398566,3.431835,20.441
2022-09-29 00:10:00+00:00,4.937253,3.446349,5.215677,3.398566,3.431835,20.441
2022-09-29 00:20:00+00:00,4.937253,3.446349,5.215677,3.398566,3.431835,20.441
2022-09-29 00:30:00+00:00,4.937253,3.446349,5.215677,3.398566,3.431835,20.441
2022-09-29 00:40:00+00:00,4.937253,3.446349,5.215677,3.398566,3.431835,20.441
2022-09-29 00:50:00+00:00,4.937253,3.446349,5.215677,3.398566,3.431835,20.441
2022-09-29 01:00:00+00:00,4.937253,3.446349,5.215677,3.398566,3.431835,20.441
2022-09-29 01:10:00+00:00,4.937253,3.446349,5.215677,3.398566,3.431835,20.441
2022-09-29 01:20:00+00:00,4.937253,3.446349,5.215677,3.398566,3.431835,20.441
2022-09-29 01:30:00+00:00,4.937253,3.446349,5.215677,3.398566,3.431835,20.441
2022-09-29 01:40:00+00:00,4503599600.0,3.446349,5.215677,3.398566,3.431835,20.441
2022-09-29 01:50:00+00:00,4503599600.0,3.446349,5.215677,3.398566,3.431835,20.441
2022-09-29 02:00:00+00:00,4503599600.0,3.446349,5.215677,3.398566,3.431835,20.441
2022-09-29 02:10:00+00:00,4503599600.0,3.446349,4503599600.0,3.398566,3.431835,20.441
2022-09-29 02:20:00+00:00,4503599600.0,3.446349,4503599600.0,3.398566,3.431835,20.441
2022-09-29 02:30:00+00:00,4503599600.0,3.446349,4503599600.0,3.398566,3.431835,20.441
2022-09-29 02:40:00+00:00,4503599600.0,3.446349,4503599600.0,3.398566,3.431835,20.441
2022-09-29 02:50:00+00:00,4503599600.0,3.446349,4503599600.0,3.398566,3.431835,20.441
2022-09-29 03:00:00+00:00,4503599600.0,3.446349,4503599600.0,3.398566,3.431835,20.441
