Date;RECORD;CR6_Alim_Avg;CR6_Temp_Avg;AirTemp_Avg;RH_Avg;Press_Avg;WSpd_Avg;WDir_Avg;WDir_Std;WSpd_Max;Rain_Tot;Ray_Global_CMP3_Avg;Ray_Global_CMP3_Energy_Tot;Ray_Global_RSR2_Avg;Ray_Direct_RSR2_Avg;Ray_Direct_H_RSR2_Avg;Ray_Diffus_RSR2_Avg;Ray_Global_RSR2_Energy_Tot;Ray_Direct_RSR2_Energy_Tot;Ray_Diffus_RSR2_Energy_Tot;Ray_Global_RSR2_Raw_Avg;Ray_Direct_RSR2_Raw_Avg;Ray_Diffus_RSR2_Raw_Avg;ZenDeg_Avg;WM_Spd_WV_Avg;WM_Dir_Avg;WM_Dir_Std;WM_Spd_Avg;WM_Spd_Std;WM_Spd_Max;WM_AV_Spd_Avg;WM_AV_Spd_Std;WM_AV_Spd_Max;WM_vit_Son_Avg;WM_Temp_Avg;Humidex;Rain2_Tot
2023-04-04 07:00:00;8229;13.74;13.16;4.909;67.63;1016;2.632;7.06;37.88;7.4;0;38.39;0.03838508;36.01;1.458;0.307;35.7;0.036;0.001;0.036;34.87;2.953;34.25;77.15;3.543;349.8;23.79;3.543;1.48;7.98;-0.266;0.742;1.95;336.1;7.341;2.426;0
2023-04-04 08:00:00;8230;13.75;13.06;4.95;66.62;1017;2.546;3.265;40.82;8.08;0;88.2;0.08821021;73.1;0.307;0.113;72.98;0.073;0;0.073;71.12;1.741;70.44;66.82;3.196;342;28.39;3.196;1.357;6.66;-0.216;0.69;1.72;335.9;7.026;2.799;0
2023-04-04 09:00:00;8231;13.75;13.13;5.474;64.15;1017;2.454;6.561;37.06;6.61;0;154.4;0.1544145;123.5;0.017;0.008;123.5;0.124;0;0.124;121.2;1.177;120.6;57.1;3.35;344.3;25.8;3.35;1.236;7.01;-0.31;0.624;1.44;336;7.206;3.465;0
2023-04-04 10:00:00;8232;13.74;13.46;6.142;61.26;1017;2.122;5.011;39.27;7.1;0;156.3;0.1563469;128.6;0;0;128.6;0.129;0;0.129;126.7;0.956;126.1;48.66;2.805;346.3;27.72;2.805;1.078;5.99;-0.205;0.549;1.95;336.4;7.875;4.084;0
2023-04-04 11:00:00;8233;13.75;13.88;6.757;58.2;1018;1.823;8.06;45.32;5.03;0;175.9;0.1759242;143.4;0;0;143.4;0.143;0;0.143;141.4;0.898;140.7;42.49;2.35;351.4;28.06;2.35;1.073;5.69;-0.136;0.452;1.22;336.8;8.44;4.81;0
2023-04-04 12:00:00;8234;13.74;14.3;7.489;57.69;1018;1.005;116.3;56.6;3.06;0;200.5;0.2005178;165.1;0;0;165.1;0.165;0;0.165;162.8;0.786;162.2;39.73;1.597;126.5;49.93;1.593;0.79;3.63;-0.02;0.324;0.78;336.8;8.51;5.711;0
2023-04-04 13:00:00;8235;13.75;14.74;8.06;57.41;1018;1.357;130.3;47.12;5.01;0;287.4;0.2874447;228.6;0;0;228.6;0.229;0;0.229;225.6;0.933;224.9;41.12;2.461;135.3;30.75;2.461;1.017;5.73;0.006;0.421;1.33;336.9;8.72;6.266;0
2023-04-04 14:00:00;8236;13.71;16.12;10.32;50.5;1018;1.467;130.4;51.23;4.63;0;796;0.7959584;733.9;756.4;520.8;213.1;0.734;0.756;0.213;727.7;781.4;189.7;46.26;2.746;133.6;33.24;2.746;1.163;6.3;0.055;0.44;1.3;336.9;8.56;9.4;0
2023-04-04 15:00:00;8237;13.61;20.87;11.5;45.68;1017;1.126;115.8;50.67;3.04;0;517;0.5169951;469.6;477.3;279.9;189.7;0.47;0.477;0.19;464.9;498.7;172.4;54.05;1.888;115.5;38.95;1.883;0.921;4.48;0.019;0.387;1.12;337.5;9.7;10.21;0
2023-04-04 16:00:00;8238;13.58;23.54;12.81;41.48;1017;1.644;330.8;90.5;6.93;0;442.4;0.4424403;417.8;595.3;264.4;153.4;0.418;0.595;0.153;411.2;620;135.7;63.41;2.223;327.8;97.4;2.223;1.434;8.24;-0.028;0.471;1.87;338.5;11.32;10.39;0
2023-04-04 17:00:00;8239;13.55;23.75;12.32;40.68;1016;2.466;347.1;40.03;7.89;0;255.8;0.2557837;259.2;641.8;182.9;76.24;0.259;0.642;0.076;252.3;664.5;62.94;73.59;3.062;319.1;33.31;3.062;1.515;7.52;-0.118;0.588;1.73;339.1;12.33;9.55;0
2023-04-04 18:00:00;8240;13.57;22.39;11.02;41.24;1016;2.612;12.2;33.2;6.27;0;36.26;0.0362634;41.58;90.1;16;25.58;0.042;0.09;0.026;41.54;100.6;24.21;84;3.649;350.8;22.89;3.649;1.311;7.02;-0.275;0.517;1.37;339.6;13.23;7.956;0
2023-04-04 19:00:00;8241;13.63;20.08;10.47;39.11;1016;2.649;24.11;36.95;7.9;0;0.242;0.0002420991;6.61;0;0;6.61;0.007;0;0.007;7.554;5.42;7.502;94.5;3.831;9.65;23.77;3.831;1.605;8.03;-0.154;0.5;1.46;339.7;13.36;6.988;0
2023-04-04 20:00:00;8242;13.65;18.22;9.32;43.95;1017;1.512;13.85;60.83;4.62;0;0;0;6.419;0;0;6.419;0.006;0;0.006;6.272;0;6.272;104.5;2.454;357.7;39.76;2.454;1.095;6.39;-0.062;0.36;1.27;339.3;12.59;6.181;0
2023-04-04 21:00:00;8243;13.67;16.88;8.54;43.97;1018;1.977;10.58;33.99;6.82;0;0;0;6.272;0;0;6.272;0.006;0;0.006;6.125;0;6.125;113.6;2.636;349.7;23.79;2.636;1.154;6.69;-0.208;0.429;1.31;338.8;11.83;5.239;0
2023-04-04 22:00:00;8244;13.7;16.02;7.877;44.2;1018;1.946;10.02;35.66;5.81;0;0;0;6.314;0;0;6.314;0.006;0;0.006;6.163;0;6.163;121.2;2.46;348.7;23.15;2.46;1.117;5.6;-0.175;0.451;1.26;338.4;11.1;4.632;0
2023-04-04 23:00:00;8245;13.74;15.28;7.458;44.39;1018;1.845;9.22;31.37;5.26;0;0;0;6.3;0;0;6.3;0.006;0;0.006;6.147;0;6.147;126.5;2.457;354.2;20.65;2.457;0.984;5.96;-0.168;0.403;1.21;338.1;10.73;4.463;0
2023-04-05 00:00:00;8246;13.74;14.58;6.934;47.01;1019;1.418;34.19;72.56;5.26;0;0;0;6.28;0;0;6.28;0.006;0;0.006;6.125;0;6.125;128.7;2.092;24.23;62.21;2.092;1.332;5.53;-0.091;0.342;1.51;337.8;10.09;2.867;0
2023-04-05 01:00:00;8247;13.74;13.72;4.768;59.99;1019;0.501;64.77;65.32;1.56;0;0;0;6.29;0;0;6.29;0.006;0;0.006;6.124;0;6.124;127.5;0.672;36.93;65.95;0.668;0.344;1.93;-0.041;0.137;0.4;336.9;8.71;1.385;0
2023-04-05 02:00:00;8248;13.75;12.53;3.476;68.91;1019;0.404;48.77;79.69;1.19;0;0;0;6.215;0;0;6.215;0.006;0;0.006;6.044;0;6.044;123.1;0.616;27.24;88.8;0.611;0.291;1.4;-0.054;0.111;0.38;336.3;7.714;0.488;0
2023-04-05 03:00:00;8249;13.81;11.46;2.951;70.24;1019;0.465;135.1;79.76;1.54;0;0;0;6.214;0;0;6.214;0.006;0;0.006;6.041;0;6.041;116.2;0.679;170.6;91.8;0.677;0.345;1.93;-0.01;0.149;0.54;335.8;6.775;0.105;0
2023-04-05 04:00:00;8250;13.82;10.57;2.338;72.37;1019;0.414;70.93;47;1.07;0;0;0;6.148;0;0;6.148;0.006;0;0.006;5.974;0;5.974;107.5;0.727;59.95;49.84;0.725;0.373;2.05;-0.014;0.134;0.59;335.2;5.789;-0.692;0
2023-04-05 05:00:00;8251;13.84;9.79;1.92;75.42;1019;0.344;95.5;55.96;1.03;0;0;0;6.247;0;0;6.247;0.006;0;0.006;6.068;0;6.068;97.8;0.58;68.17;62.49;0.579;0.37;2.41;-0.021;0.112;0.41;335;5.389;-0.64;0
2023-04-05 06:00:00;8252;13.85;9.25;2.068;76.43;1019;0.464;157.6;81.1;1.83;0;15.67;0.01566527;18.95;2.782;0.239;18.71;0.019;0.003;0.019;19.79;11.76;19.33;87.2;0.766;111.6;88;0.762;0.341;1.93;-0.016;0.147;0.41;334.7;4.948;-0.554;0
2023-04-05 07:00:00;8253;13.85;8.91;3.525;71.47;1020;0.577;345;66.88;2.07;0;159.8;0.1597898;152.8;394.5;100.9;51.84;0.153;0.395;0.052;147.6;406.7;43.73;76.83;0.673;315.7;69.68;0.668;0.428;2.31;-0.063;0.213;0.67;333.6;3.114;2.101;0
2023-04-05 08:00:00;8254;13.85;8.83;6.283;57.47;1020;0.698;356.8;59.81;2.2;0;374.7;0.3746918;356.4;711.6;284.6;71.87;0.356;0.712;0.072;347.9;731.6;55.27;66.49;0.855;342.2;53.42;0.849;0.426;2.07;-0.035;0.261;0.75;333.3;2.674;5.347;0
2023-04-05 09:00:00;8255;13.85;9.25;7.939;49.46;1020;0.736;25.41;79.13;2.64;0;552.6;0.552572;523.7;789.3;432.6;91.2;0.524;0.789;0.091;516.2;813;70.52;56.75;0.979;12.09;76.21;0.979;0.509;2.68;-0.067;0.304;0.9;334.1;3.897;7.011;0
2023-04-05 10:00:00;8256;13.83;10.39;9.6;43.61;1019;1.494;20;62.08;5.65;0;697.7;0.6976726;659.4;833;553.6;105.8;0.659;0.833;0.106;653.1;858;82.9;48.3;2.095;12.91;69.2;2.089;1.451;7;-0.137;0.435;1.08;335.8;6.757;6.857;0
2023-04-05 11:00:00;8257;13.77;13;10.56;40.79;1019;2.689;2.517;37.99;7.88;0;794.6;0.7945866;739.7;848;628.9;110.8;0.74;0.848;0.111;733.3;872;86.7;42.1;3.75;340.4;31.31;3.75;1.499;8.18;-0.215;0.562;1.83;337.5;9.61;8.88;0
2023-04-05 12:00:00;8258;13.7;15.95;11.76;36.14;1018;3.414;359.7;36.49;9.91;0;840;0.8395244;776.7;865;668.7;108.1;0.777;0.865;0.108;770.3;888;83.5;39.35;4.587;327.7;29.45;4.587;1.93;10.99;-0.327;0.801;1.93;338.2;10.78;9.56;0
2023-04-05 13:00:00;8259;13.64;18.37;12.68;35.76;1018;3.671;341.3;39.29;10.98;0;826;0.8259652;762.6;860;651.4;111.2;0.763;0.86;0.111;757.1;885;86.8;40.77;5.277;310.7;23.95;5.277;2.278;11.42;-0.257;0.667;1.63;338.9;11.93;10.47;0
2023-04-05 14:00:00;8260;13.63;20.28;13.06;36.7;1018;3.965;337.8;37.22;10.15;0;753.3;0.7532762;696.3;837;581.8;114.5;0.696;0.837;0.114;691.8;864;91;45.96;5.888;307;19.05;5.888;2.458;11.95;-0.248;0.799;2.37;339.3;12.66;11.07;0
2023-04-05 15:00:00;8261;13.61;21.69;13.47;35.51;1017;4.04;340.9;37.25;10.84;0;624.1;0.624135;581.1;792.7;468.7;112.4;0.581;0.793;0.112;576.3;821;90.7;53.79;5.661;310.1;21.94;5.661;2.253;11.99;-0.28;0.809;1.83;339.7;13.32;10.85;0
2023-04-05 16:00:00;8262;13.58;22.3;13.41;33.84;1017;4.076;334.9;38.71;10.77;0;450.8;0.4508045;427.8;723.4;327.4;100.4;0.428;0.723;0.1;421.4;750.1;81.9;63.18;5.796;304.8;18.02;5.796;2.048;10.48;-0.18;0.652;1.93;339.9;13.63;10.57;0
2023-04-05 17:00:00;8263;13.58;22.3;13.05;35.83;1017;3.384;331.9;37.82;8.48;0;248.8;0.2488195;248.2;583.2;169.7;78.46;0.248;0.583;0.078;241.7;605.5;65.57;73.37;5.018;303.5;17.56;5.018;1.857;11.22;-0.165;0.604;1.52;340;13.81;10.03;0
2023-04-05 18:00:00;8264;13.61;21.48;11.76;40.73;1017;3.278;349.7;34.42;10.37;0;43.71;0.04370612;48.53;81;14.51;34.02;0.049;0.081;0.034;48.24;92.2;32.28;83.8;4.087;329.9;24.85;4.087;1.69;8.53;-0.279;0.734;1.96;340.2;14.12;8.58;0
2023-04-05 19:00:00;8265;13.63;19.62;10.56;42.72;1018;2.893;349.8;33.04;7.1;0;0.476;0.0004764693;6.448;0;0;6.448;0.006;0;0.006;7.621;5.283;7.568;94.2;3.254;329.5;27.74;3.254;1.39;6.93;-0.172;0.696;2.13;339.8;13.5;7.416;0
2023-04-05 20:00:00;8266;13.65;18.01;9.55;45.86;1018;2.43;350.6;37.53;7.15;0;0;0;6.4;0;0;6.4;0.006;0;0.006;6.255;0;6.255;104.3;2.832;325;25.08;2.832;1.131;5.82;-0.169;0.611;1.82;339.3;12.7;6.785;0
2023-04-05 21:00:00;8267;13.67;16.94;9.44;43.26;1019;2.258;12.06;36.08;6.31;0;0;0;6.34;0;0;6.34;0.006;0;0.006;6.196;0;6.196;113.3;3.095;345.7;26.52;3.095;1.338;6.78;-0.189;0.518;1.82;339.3;12.63;6.508;0
2023-04-05 22:00:00;8268;13.67;16.27;9.03;43.48;1019;2.08;356.8;38.81;6.68;0;0;0;6.345;0;0;6.345;0.006;0;0.006;6.198;0;6.198;120.9;2.669;329.6;26.53;2.669;1.099;5.61;-0.183;0.533;1.76;339.1;12.35;6.1;0
2023-04-05 23:00:00;8269;13.74;15.54;7.681;50.83;1019;2.329;341.6;35.17;6.21;0;0;0;6.208;0;0;6.208;0.006;0;0.006;6.058;0;6.058;126.1;3.758;310.4;17.3;3.758;1.099;6.98;-0.161;0.43;1.25;338.2;10.81;4.505;0
2023-04-06 00:00:00;8270;13.75;14.8;6.546;56.76;1019;1.905;352.5;59.86;5.85;0;0;0;6.26;0;0;6.26;0.006;0;0.006;6.104;0;6.104;128.3;1.984;328;55.12;1.984;1.336;5.84;-0.137;0.504;1.09;337.6;9.8;3.699;0
2023-04-06 01:00:00;8271;13.75;13.94;5.827;60.96;1020;0.652;125.9;40.59;1.98;0;0;0;6.294;0;0;6.294;0.006;0;0.006;6.133;0;6.133;127.1;0.867;127.8;47.62;0.865;0.448;2.57;0.005;0.177;0.56;337.4;9.54;2.85;0
2023-04-06 02:00:00;8272;13.75;12.9;4.919;65.98;1019;0.669;114.6;36.03;1.94;0;0;0;6.24;0;0;6.24;0.006;0;0.006;6.076;0;6.076;122.8;1.08;95.4;31.8;1.08;0.478;2.32;0.013;0.173;0.58;337;8.81;2.303;0
2023-04-06 03:00:00;8273;13.77;12.01;4.431;67.73;1019;0.843;127.2;34.36;2.53;0;0;0;6.174;0;0;6.174;0.006;0;0.006;6.01;0;6.01;115.8;1.278;110.7;33.4;1.274;0.535;2.83;0.006;0.194;0.61;336.7;8.28;1.925;0
2023-04-06 04:00:00;8274;13.81;11.27;4.019;69.35;1019;1.038;142.1;30;2.99;0;0;0;6.103;0;0;6.103;0.006;0;0.006;5.938;0;5.938;107.2;1.667;141.3;24.62;1.663;0.57;3.96;0.049;0.23;0.72;336.1;7.382;1.437;0
2023-04-06 05:00:00;8275;13.81;10.66;3.56;72.58;1020;0.605;114.7;42.57;2.07;0;0;0;6.334;0;0;6.334;0.006;0;0.006;6.161;0;6.161;97.4;1.134;104.5;33.03;1.131;0.488;2.48;0.014;0.214;0.54;336;7.161;1.116;0
2023-04-06 06:00:00;8276;13.82;10.19;3.639;71.65;1020;0.896;130.9;35.36;2.91;0;19.22;0.01921796;22.2;2.797;0.236;21.97;0.022;0.003;0.022;22.78;11.15;22.29;86.9;1.741;117.8;29.24;1.741;0.759;4.3;0.048;0.264;0.83;335.6;6.451;1.308;0
2023-04-06 07:00:00;8277;13.85;9.83;4.875;67.15;1020;1.721;152.2;42.28;4.95;0;183.8;0.1837674;170.8;365.9;94.1;76.75;0.171;0.366;0.077;165.3;379.2;67.88;76.52;3.019;158.9;17.67;3.019;1.211;5.94;0.09;0.383;1.38;335;5.504;3.912;0
2023-04-06 08:00:00;8278;13.82;10.01;7.364;56.66;1020;1.73;150.1;43.73;5.49;0;356.9;0.3569194;326.1;457.5;185.8;140.3;0.326;0.458;0.14;318.5;477.5;124.6;66.16;3.128;155.4;20.1;3.128;1.105;5.5;0.037;0.374;1.09;336;7.057;6.327;0
2023-04-06 09:00:00;8279;13.81;10.89;9.61;48.71;1020;1.647;142.4;47.16;4.54;0;548.7;0.5487312;511.5;712;396.3;115.2;0.512;0.712;0.115;505;736.9;94.8;56.41;2.784;149.2;24.22;2.784;0.942;4.86;0.034;0.395;1.24;336.9;8.63;7.946;0
2023-04-06 10:00:00;8280;13.79;12.29;11.58;42.99;1020;1.347;158.5;60.73;4.09;0;682.3;0.6822807;639.1;749.4;501.9;137.2;0.639;0.749;0.137;634;775.7;114.5;47.94;2.201;160;32.16;2.201;1.068;5.07;-0.022;0.372;1.26;337.7;9.95;11.02;0
2023-04-06 11:00:00;8281;13.71;15.34;14.05;36.97;1020;1.468;341;77.34;6.68;0;772.3;0.7723426;721.2;767.1;572.9;148.4;0.721;0.767;0.148;716.9;793.2;124.6;41.72;1.888;325.7;84.8;1.883;1.431;7.17;-0.054;0.402;1.26;338.8;11.82;11.56;0
2023-04-06 12:00:00;8282;13.65;18.52;14.86;35.4;1019;3.041;6.17;40.12;8.13;0;835;0.8354773;769.6;710.6;552.3;217.3;0.77;0.711;0.217;765;736.2;192.8;38.97;4.22;344.7;26.51;4.219;1.748;9.2;-0.352;0.738;2.47;340.1;13.97;13.3;0
2023-04-06 13:00:00;8283;13.62;20.77;16.1;30.89;1019;3.266;354.4;35.5;9.77;0;770.3;0.7703452;697.1;487.4;371.3;325.8;0.697;0.487;0.326;693.8;513.7;302.5;40.42;4.351;333.2;28.23;4.351;1.818;9.37;-0.26;0.795;2.63;340.8;15.13;14.03;0
2023-04-06 14:00:00;8284;13.58;22.46;16.89;24.27;1018;3.441;343.3;38.88;9.4;0;713.3;0.7132798;642.6;388.2;272.3;370.3;0.643;0.388;0.37;640.3;417.2;347.8;45.65;4.988;314.6;27.67;4.988;2.041;9.31;-0.21;0.709;1.98;341.1;15.72;14.13;0
2023-04-06 15:00:00;8285;13.54;23.73;16.87;21.39;1018;2.811;347.3;39.59;6.97;0;433.5;0.4334826;370.8;114.7;72.59;298.2;0.371;0.115;0.298;368.7;130.6;286.2;53.52;3.881;317.2;24.51;3.881;1.628;8.4;-0.155;0.608;2.28;341.4;16.23;13.24;0
